id,time_id,Time_Date,Time_Year,Time_Month,Time_Day,site_id,Site_Name,Site_Location,energy_type_id,Energy_Type_Name,weather_id,Weather_Condition,Weather_Temperature,equipment_id,Equipment_Name,Equipment_Type,Equipment_Rated_Capacity,Equipment_Operational_Status,electricity_Production(kWh)
848,848,2023-08-16 16:30:43.797236,2023,8,16,24,Rantau Dedap,Jawa Barat,1,PLTS,1,Clear,18.9,83,PLTS Panel Array Alpha,Tracker,1036.3,Failed,124.84
849,849,2025-04-15 04:06:43.797236,2025,4,15,21,Patuha,Lampung,4,PLTG,4,Overcast,16.9,13,Cooling Tower GeoCool,Wellhead,706.62,Degraded,809.41
850,850,2024-01-05 11:36:43.797236,2024,1,5,4,Kamojang,Sumatera Utara,6,PLTG,4,Overcast,30.9,53,Alternator PLTGGen Pro,Engine,1388.89,Degraded,1310.89
851,851,2024-05-07 19:16:43.797236,2024,5,7,20,Gunung Salak,Sulawesi Selatan,3,PLTA,7,Foggy,19.6,56,PLTA Turbine T-Francis,Generator,976.4,Standby,481.91
852,852,2023-12-26 05:24:43.797236,2023,12,26,23,Sorik Marapi,Jawa Timur,3,PLTA,2,Partly Cloudy,12.5,39,PLTA Turbine T-Francis,Turbine,1422.59,Maintenance,321.8
853,853,2025-02-19 11:25:43.797236,2025,2,19,19,Likupang,DKI Jakarta,1,PLTS,3,Cloudy,24.7,52,PLTS Panel Array Alpha,Tracker,1662.02,Maintenance,675.01
854,854,2024-07-08 14:27:43.797236,2024,7,8,11,Paiton,Sumatera Selatan,3,PLTA,7,Foggy,20.6,85,PLTA Turbine T-Francis,Turbine,468.87,Standby,298.28
855,855,2025-05-06 18:06:43.797236,2025,5,6,6,Wayang PLTBu,NTT,6,PLTG,7,Foggy,28.6,14,Fuel Tank PetroStore 50KL,Engine,870.92,Standby,386.56
856,856,2024-05-25 21:06:43.797236,2024,5,25,7,Sibayak,Banten,3,PLTA,1,Clear,15.1,70,Generator PLTAGenX,Generator,874.97,Failed,500.64
857,857,2023-10-17 09:03:43.797236,2023,10,17,15,Muara Karang,Sumatera Utara,3,PLTA,8,Hazy,26.2,86,Generator PLTAGenX,Generator,1752.93,Degraded,538.03
858,858,2025-03-03 08:37:43.797236,2025,3,3,21,Patuha,Lampung,1,PLTS,5,Rain Showers,37.5,40,PLTS Panel B-Series X,Inverter,465.02,Degraded,894.26
859,859,2024-02-15 11:13:43.797236,2024,2,15,7,Sibayak,Banten,2,PLTB,6,Thunderstorm,25.5,20,PLTB Turbine G100,Nacelle,281.66,Standby,434.6
860,860,2025-03-21 06:11:43.797236,2025,3,21,3,Saguling,Jawa Tengah,6,PLTG,2,Partly Cloudy,15.7,29,PLTG Generator CAT D1000,Engine,1631.49,Maintenance,951.67
861,861,2023-11-01 14:13:43.797236,2023,11,1,7,Sibayak,Banten,3,PLTA,4,Overcast,33.1,94,Generator PLTAGenX,Spillway Gate,778.64,Maintenance,1056.63
862,862,2024-10-28 12:22:43.797236,2024,10,28,25,Muara Laboh,Jawa Tengah,1,PLTS,3,Cloudy,38.8,6,PLTS Panel B-Series X,Inverter,393.8,Operational,780.1
863,863,2023-09-29 18:00:43.797236,2023,9,29,22,Dieng,Sumatera Selatan,2,PLTB,5,Rain Showers,14.6,89,PLTB Turbine Vestas V120,Generator,1845.34,Standby,1302.26
864,864,2024-07-17 20:31:43.797236,2024,7,17,20,Gunung Salak,Sulawesi Selatan,3,PLTA,6,Thunderstorm,24.9,3,PLTA Turbine T-Francis,Turbine,1754.7,Standby,602.95
865,865,2025-03-19 04:40:43.797236,2025,3,19,16,Tambak Lorok,Sulawesi Utara,3,PLTA,7,Foggy,11.0,85,PLTA Turbine T-Francis,Turbine,1335.43,Maintenance,619.99
866,866,2024-11-19 00:34:43.797236,2024,11,19,23,Sorik Marapi,Jawa Timur,6,PLTG,7,Foggy,38.2,21,PLTG Generator CAT D1000,Fuel System,405.69,Standby,351.35
867,867,2024-06-23 20:50:43.797236,2024,6,23,14,Grati,Jawa Tengah,4,PLTG,2,Partly Cloudy,32.0,27,Binary Cycle Plant GeoFlow,Wellhead,1037.1,Maintenance,1349.85
868,868,2023-10-25 20:38:43.797236,2023,10,25,5,Darajat,Sulawesi Utara,5,PLTG,6,Thunderstorm,38.9,65,Pelletizer BioFuel,Turbine,1814.12,Standby,1311.9
869,869,2023-12-20 15:44:43.797236,2023,12,20,5,Darajat,Sulawesi Utara,5,PLTG,8,Hazy,28.2,65,Pelletizer BioFuel,Turbine,1545.39,Maintenance,164.0
870,870,2024-04-23 05:54:43.797236,2024,4,23,9,Ulumbu,Sulawesi Selatan,4,PLTG,4,Overcast,22.0,10,Wellhead Unit AlphaTherm,Wellhead,201.79,Degraded,442.24
871,871,2024-05-05 00:18:43.797236,2024,5,5,8,Lahendong,DKI Jakarta,3,PLTA,7,Foggy,34.2,94,Generator PLTAGenX,Spillway Gate,1150.41,Degraded,781.25
872,872,2024-04-20 10:13:43.797236,2024,4,20,25,Muara Laboh,Jawa Tengah,2,PLTB,2,Partly Cloudy,21.1,67,PLTB Turbine Vestas V120,Generator,929.54,Operational,1177.1
873,873,2025-01-24 00:39:43.797236,2025,1,24,16,Tambak Lorok,Sulawesi Utara,3,PLTA,4,Overcast,21.0,36,Pelton Wheel AquaForce,Turbine,634.57,Operational,327.43
874,874,2023-09-21 21:35:43.797236,2023,9,21,24,Rantau Dedap,Jawa Barat,6,PLTG,4,Overcast,21.3,71,Fuel Tank PetroStore 50KL,Engine,619.1,Operational,833.27
875,875,2024-06-19 10:02:43.797236,2024,6,19,16,Tambak Lorok,Sulawesi Utara,3,PLTA,2,Partly Cloudy,21.2,3,PLTA Turbine T-Francis,Turbine,1694.91,Standby,452.16
876,876,2023-10-31 03:16:43.797236,2023,10,31,6,Wayang PLTBu,NTT,2,PLTB,3,Cloudy,14.7,12,PLTB Turbine G100,Nacelle,538.39,Operational,1090.67
877,877,2023-11-06 12:42:43.797236,2023,11,6,6,Wayang PLTBu,NTT,3,PLTA,8,Hazy,18.5,45,Kaplan Turbine FlowMax,Generator,850.5,Degraded,496.0
878,878,2024-10-20 01:27:43.797236,2024,10,20,18,Jeneponto,Banten,6,PLTG,6,Thunderstorm,11.0,35,PLTG Generator CAT D1000,Generator Set,1813.4,Failed,947.49
879,879,2023-08-19 17:57:43.797236,2023,8,19,21,Patuha,Lampung,1,PLTS,1,Clear,20.5,32,PLTS Panel B-Series X,Photovoltaic Panel,626.08,Maintenance,330.42
880,880,2023-12-20 17:37:43.797236,2023,12,20,15,Muara Karang,Sumatera Utara,2,PLTB,2,Partly Cloudy,21.4,89,PLTB Turbine Vestas V120,Generator,1893.5,Standby,429.55
881,881,2024-07-14 19:42:43.797236,2024,7,14,7,Sibayak,Banten,3,PLTA,7,Foggy,39.7,46,Generator PLTAGenX,Turbine,1652.03,Standby,617.69
882,882,2023-09-15 19:25:43.797236,2023,9,15,17,Sidrap,NTT,3,PLTA,1,Clear,24.0,63,PLTA Turbine T-Francis,Penstock,110.17,Failed,1319.73
883,883,2024-04-29 13:45:43.797236,2024,4,29,15,Muara Karang,Sumatera Utara,2,PLTB,8,Hazy,10.4,89,PLTB Turbine Vestas V120,Generator,1372.5,Degraded,2.1
884,884,2025-01-06 09:33:43.797236,2025,1,6,5,Darajat,Sulawesi Utara,4,PLTG,1,Clear,16.2,5,Binary Cycle Plant GeoFlow,Heat Exchanger,184.17,Operational,549.83
885,885,2023-12-23 01:23:43.797236,2023,12,23,15,Muara Karang,Sumatera Utara,6,PLTG,4,Overcast,29.4,14,Fuel Tank PetroStore 50KL,Engine,974.33,Degraded,73.94
886,886,2024-07-11 10:33:43.797236,2024,7,11,18,Jeneponto,Banten,3,PLTA,6,Thunderstorm,33.2,42,Pelton Wheel AquaForce,Generator,1726.63,Standby,1413.29
887,887,2024-12-19 02:27:43.797236,2024,12,19,20,Gunung Salak,Sulawesi Selatan,4,PLTG,1,Clear,30.1,22,Binary Cycle Plant GeoFlow,Wellhead,384.23,Failed,126.71
888,888,2023-07-16 16:41:43.797236,2023,7,16,15,Muara Karang,Sumatera Utara,1,PLTS,2,Partly Cloudy,36.7,62,PLTS Panel B-Series X,Inverter,1606.57,Standby,1216.8
889,889,2023-08-29 18:14:43.797236,2023,8,29,24,Rantau Dedap,Jawa Barat,3,PLTA,6,Thunderstorm,14.3,39,PLTA Turbine T-Francis,Turbine,815.51,Failed,1209.94
890,890,2025-03-26 19:09:43.797236,2025,3,26,22,Dieng,Sumatera Selatan,3,PLTA,5,Rain Showers,30.1,36,Pelton Wheel AquaForce,Turbine,1119.47,Degraded,1007.73
891,891,2024-04-16 06:37:43.797236,2024,4,16,15,Muara Karang,Sumatera Utara,4,PLTG,6,Thunderstorm,34.8,15,Wellhead Unit AlphaTherm,Wellhead,295.52,Maintenance,186.4
892,892,2024-08-25 19:19:43.797236,2024,8,25,3,Saguling,Jawa Tengah,3,PLTA,5,Rain Showers,19.2,56,PLTA Turbine T-Francis,Generator,1500.29,Operational,2.4
893,893,2024-08-01 02:25:43.797236,2024,8,1,2,Cirata,Jawa Barat,1,PLTS,5,Rain Showers,16.5,99,Central Inverter SunGrow,Photovoltaic Panel,1774.71,Failed,630.51
894,894,2024-04-28 03:16:43.797236,2024,4,28,8,Lahendong,DKI Jakarta,4,PLTG,4,Overcast,24.2,22,Binary Cycle Plant GeoFlow,Wellhead,995.42,Failed,1484.08
895,895,2023-08-12 22:28:43.797236,2023,8,12,25,Muara Laboh,Jawa Tengah,6,PLTG,4,Overcast,17.3,100,PLTG Generator CAT D1000,Fuel System,1895.46,Failed,1405.18
896,896,2023-11-28 06:08:43.797236,2023,11,28,18,Jeneponto,Banten,4,PLTG,6,Thunderstorm,22.5,96,Binary Cycle Plant GeoFlow,Heat Exchanger,1007.68,Operational,1414.02
897,897,2024-04-12 23:51:43.797236,2024,4,12,22,Dieng,Sumatera Selatan,6,PLTG,6,Thunderstorm,35.8,71,Fuel Tank PetroStore 50KL,Engine,1625.38,Failed,1115.92
898,898,2023-12-11 16:13:43.797236,2023,12,11,12,Suralaya,Jawa Timur,3,PLTA,4,Overcast,12.4,70,Generator PLTAGenX,Generator,1758.36,Degraded,1146.49
899,899,2023-07-04 21:52:43.797236,2023,7,4,25,Muara Laboh,Jawa Tengah,3,PLTA,1,Clear,24.0,60,Pelton Wheel AquaForce,Turbine,1033.31,Maintenance,960.27
900,900,2024-02-15 01:34:43.797236,2024,2,15,10,Mataloko,Lampung,6,PLTG,2,Partly Cloudy,26.8,53,Alternator PLTGGen Pro,Engine,777.87,Failed,566.05
901,901,2024-11-25 02:02:43.797236,2024,11,25,2,Cirata,Jawa Barat,4,PLTG,8,Hazy,30.6,51,Binary Cycle Plant GeoFlow,Wellhead,512.65,Degraded,1062.94
902,902,2024-01-05 20:17:43.797236,2024,1,5,24,Rantau Dedap,Jawa Barat,6,PLTG,4,Overcast,21.8,24,PLTG Generator CAT D1000,Exhaust System,406.14,Maintenance,1072.33
903,903,2024-11-11 10:19:43.797236,2024,11,11,3,Saguling,Jawa Tengah,4,PLTG,1,Clear,23.5,8,Steam Turbine GeoPower X1,Wellhead,375.62,Failed,707.65
904,904,2024-01-12 09:08:43.797236,2024,1,12,24,Rantau Dedap,Jawa Barat,5,PLTG,6,Thunderstorm,33.3,33,Steam Turbine BioSteam Z,Feeder System,1689.82,Degraded,748.77
905,905,2024-09-05 06:02:43.797236,2024,9,5,20,Gunung Salak,Sulawesi Selatan,6,PLTG,4,Overcast,29.1,84,Engine Cummins KTA50,Exhaust System,1647.57,Degraded,782.71
906,906,2023-11-15 18:48:43.797236,2023,11,15,4,Kamojang,Sumatera Utara,4,PLTG,4,Overcast,38.4,51,Binary Cycle Plant GeoFlow,Wellhead,323.46,Maintenance,146.17
907,907,2024-06-16 22:48:43.797236,2024,6,16,16,Tambak Lorok,Sulawesi Utara,1,PLTS,1,Clear,14.4,23,Central Inverter SunGrow,Tracker,1403.55,Standby,323.84
908,908,2024-08-05 11:09:43.797236,2024,8,5,14,Grati,Jawa Tengah,3,PLTA,4,Overcast,29.6,36,Pelton Wheel AquaForce,Turbine,796.18,Standby,863.85
909,909,2023-12-29 07:51:43.797236,2023,12,29,2,Cirata,Jawa Barat,4,PLTG,8,Hazy,37.0,27,Binary Cycle Plant GeoFlow,Wellhead,200.71,Standby,1439.78
910,910,2025-01-20 00:17:43.797236,2025,1,20,6,Wayang PLTBu,NTT,6,PLTG,2,Partly Cloudy,38.6,19,Alternator PLTGGen Pro,Engine,590.71,Standby,692.77
911,911,2024-05-16 07:48:43.797236,2024,5,16,10,Mataloko,Lampung,2,PLTB,2,Partly Cloudy,20.9,59,Blade Set AeroPro,Turbine,1467.05,Degraded,489.32
912,912,2023-12-23 09:17:43.797236,2023,12,23,5,Darajat,Sulawesi Utara,6,PLTG,8,Hazy,35.6,55,Engine Cummins KTA50,Generator Set,1617.28,Degraded,695.39
913,913,2024-04-23 03:07:43.797236,2024,4,23,3,Saguling,Jawa Tengah,3,PLTA,3,Cloudy,32.3,60,Pelton Wheel AquaForce,Turbine,1596.76,Standby,23.85
914,914,2025-04-22 19:40:43.797236,2025,4,22,6,Wayang PLTBu,NTT,1,PLTS,7,Foggy,15.6,44,PLTS Panel B-Series X,Mounting System,1122.87,Maintenance,476.53
915,915,2024-04-09 20:09:43.797236,2024,4,9,17,Sidrap,NTT,2,PLTB,2,Partly Cloudy,25.9,12,PLTB Turbine G100,Nacelle,1763.74,Operational,1226.19
916,916,2025-02-09 04:14:43.797236,2025,2,9,17,Sidrap,NTT,1,PLTS,3,Cloudy,34.4,92,Central Inverter SunGrow,Inverter,625.61,Failed,1137.41
917,917,2025-01-15 06:33:43.797236,2025,1,15,19,Likupang,DKI Jakarta,1,PLTS,2,Partly Cloudy,20.6,40,PLTS Panel B-Series X,Inverter,1047.06,Maintenance,921.69
918,918,2024-01-12 16:57:43.797236,2024,1,12,15,Muara Karang,Sumatera Utara,6,PLTG,8,Hazy,19.7,50,Fuel Tank PetroStore 50KL,Generator Set,432.65,Failed,738.59
919,919,2023-12-14 07:57:43.797236,2023,12,14,23,Sorik Marapi,Jawa Timur,3,PLTA,7,Foggy,16.7,7,Generator PLTAGenX,Spillway Gate,1664.14,Degraded,468.21
920,920,2023-06-02 07:27:43.797236,2023,6,2,11,Paiton,Sumatera Selatan,5,PLTG,8,Hazy,35.2,26,Pelletizer BioFuel,Feeder System,1984.38,Standby,652.02
921,921,2024-10-19 03:12:43.797236,2024,10,19,5,Darajat,Sulawesi Utara,3,PLTA,6,Thunderstorm,21.5,63,PLTA Turbine T-Francis,Penstock,545.13,Operational,1029.7
922,922,2024-02-27 11:10:43.797236,2024,2,27,7,Sibayak,Banten,6,PLTG,6,Thunderstorm,24.1,93,Fuel Tank PetroStore 50KL,Exhaust System,869.67,Degraded,955.06
923,923,2023-11-29 05:43:43.797236,2023,11,29,12,Suralaya,Jawa Timur,3,PLTA,7,Foggy,21.8,25,Pelton Wheel AquaForce,Spillway Gate,1356.09,Failed,618.88
924,924,2023-08-13 06:42:43.797236,2023,8,13,1,Karangkates,Jawa Timur,6,PLTG,4,Overcast,27.6,14,Fuel Tank PetroStore 50KL,Engine,1321.77,Failed,1143.71
925,925,2023-10-10 06:48:43.797236,2023,10,10,16,Tambak Lorok,Sulawesi Utara,2,PLTB,1,Clear,25.1,76,PLTB Turbine Vestas V120,Nacelle,518.08,Standby,1351.43
926,926,2023-07-17 01:09:43.797236,2023,7,17,22,Dieng,Sumatera Selatan,1,PLTS,4,Overcast,34.5,81,PLTS Panel Array Alpha,Inverter,865.31,Operational,938.69
927,927,2023-07-29 15:41:43.797236,2023,7,29,12,Suralaya,Jawa Timur,1,PLTS,1,Clear,39.5,6,PLTS Panel B-Series X,Inverter,1327.87,Maintenance,944.41
928,928,2025-02-26 04:44:43.797236,2025,2,26,6,Wayang PLTBu,NTT,3,PLTA,8,Hazy,14.1,86,Generator PLTAGenX,Generator,1152.83,Maintenance,951.52
929,929,2023-07-26 22:11:43.797236,2023,7,26,22,Dieng,Sumatera Selatan,5,PLTG,5,Rain Showers,17.4,18,Pelletizer BioFuel,Feeder System,660.87,Operational,972.4
930,930,2024-01-20 19:34:43.797236,2024,1,20,24,Rantau Dedap,Jawa Barat,1,PLTS,5,Rain Showers,28.4,98,Inverter SolMax 5000,Inverter,426.21,Maintenance,1392.63
931,931,2025-05-13 20:10:43.797236,2025,5,13,17,Sidrap,NTT,6,PLTG,4,Overcast,12.3,14,Fuel Tank PetroStore 50KL,Engine,115.25,Degraded,1203.31
932,932,2024-03-03 01:11:43.797236,2024,3,3,13,Tanjung Jati B,Jawa Barat,4,PLTG,4,Overcast,21.0,13,Cooling Tower GeoCool,Wellhead,1864.09,Maintenance,269.2
933,933,2024-02-14 17:13:43.797236,2024,2,14,17,Sidrap,NTT,6,PLTG,6,Thunderstorm,17.1,71,Fuel Tank PetroStore 50KL,Engine,271.94,Operational,615.14
934,934,2023-08-02 15:12:43.797236,2023,8,2,21,Patuha,Lampung,6,PLTG,3,Cloudy,29.2,58,Engine Cummins KTA50,Fuel System,651.9,Degraded,420.36
935,935,2024-12-12 17:34:43.797236,2024,12,12,9,Ulumbu,Sulawesi Selatan,6,PLTG,3,Cloudy,25.4,93,Fuel Tank PetroStore 50KL,Exhaust System,1576.89,Standby,842.02
936,936,2024-09-30 08:23:43.797236,2024,9,30,18,Jeneponto,Banten,2,PLTB,5,Rain Showers,13.2,88,Gearbox PLTBMaster,Gearbox,1203.78,Maintenance,813.71
937,937,2023-09-02 06:31:43.797236,2023,9,2,17,Sidrap,NTT,6,PLTG,6,Thunderstorm,17.2,35,PLTG Generator CAT D1000,Generator Set,1508.9,Failed,429.71
938,938,2024-09-20 12:05:43.797236,2024,9,20,25,Muara Laboh,Jawa Tengah,3,PLTA,5,Rain Showers,21.0,86,Generator PLTAGenX,Generator,1500.86,Failed,810.45
939,939,2024-05-04 00:26:43.797236,2024,5,4,5,Darajat,Sulawesi Utara,3,PLTA,7,Foggy,11.0,75,Kaplan Turbine FlowMax,Turbine,302.98,Operational,120.04
940,940,2023-07-30 23:34:43.797236,2023,7,30,2,Cirata,Jawa Barat,1,PLTS,4,Overcast,25.2,6,PLTS Panel B-Series X,Inverter,480.42,Standby,1342.46
941,941,2024-09-06 11:27:43.797236,2024,9,6,11,Paiton,Sumatera Selatan,1,PLTS,4,Overcast,14.8,32,PLTS Panel B-Series X,Photovoltaic Panel,366.71,Standby,1054.15
942,942,2024-06-05 14:04:43.797236,2024,6,5,9,Ulumbu,Sulawesi Selatan,1,PLTS,8,Hazy,28.3,83,PLTS Panel Array Alpha,Tracker,1925.21,Degraded,193.15
943,943,2024-12-18 03:18:43.797236,2024,12,18,1,Karangkates,Jawa Timur,4,PLTG,1,Clear,21.1,27,Binary Cycle Plant GeoFlow,Wellhead,984.9,Maintenance,996.61
944,944,2024-10-06 14:02:43.797236,2024,10,6,18,Jeneponto,Banten,3,PLTA,4,Overcast,20.3,2,Kaplan Turbine FlowMax,Turbine,137.62,Operational,1086.61
945,945,2023-06-24 09:02:43.797236,2023,6,24,5,Darajat,Sulawesi Utara,1,PLTS,3,Cloudy,29.6,92,Central Inverter SunGrow,Inverter,1692.57,Degraded,1458.98
946,946,2024-08-19 17:00:43.797236,2024,8,19,2,Cirata,Jawa Barat,3,PLTA,5,Rain Showers,20.1,56,PLTA Turbine T-Francis,Generator,673.99,Failed,27.88
947,947,2024-06-10 15:17:43.797236,2024,6,10,15,Muara Karang,Sumatera Utara,1,PLTS,6,Thunderstorm,36.6,61,PLTS Panel B-Series X,Mounting System,430.33,Operational,1492.86
948,948,2023-10-26 07:30:43.797236,2023,10,26,6,Wayang PLTBu,NTT,1,PLTS,3,Cloudy,32.0,99,Central Inverter SunGrow,Photovoltaic Panel,1533.11,Failed,1411.78
949,949,2024-10-03 02:03:43.797236,2024,10,3,9,Ulumbu,Sulawesi Selatan,5,PLTG,2,Partly Cloudy,20.4,90,Steam Turbine BioSteam Z,Gasifier,1847.86,Standby,1021.77
950,950,2025-02-13 12:26:43.797236,2025,2,13,6,Wayang PLTBu,NTT,5,PLTG,4,Overcast,11.6,9,Gasifier WoodChip X200,Feeder System,1548.91,Degraded,1395.7
951,951,2024-02-09 12:34:43.797236,2024,2,9,11,Paiton,Sumatera Selatan,6,PLTG,4,Overcast,10.7,71,Fuel Tank PetroStore 50KL,Engine,908.16,Degraded,1082.94
952,952,2023-11-25 10:30:43.797236,2023,11,25,4,Kamojang,Sumatera Utara,2,PLTB,8,Hazy,15.2,67,PLTB Turbine Vestas V120,Generator,591.8,Standby,182.29
953,953,2025-05-05 08:10:43.797236,2025,5,5,15,Muara Karang,Sumatera Utara,1,PLTS,3,Cloudy,21.7,44,PLTS Panel B-Series X,Mounting System,1643.34,Standby,1088.07
954,954,2024-09-12 09:29:43.797236,2024,9,12,11,Paiton,Sumatera Selatan,5,PLTG,8,Hazy,37.6,26,Pelletizer BioFuel,Feeder System,111.42,Standby,606.04
955,955,2024-01-10 22:47:43.797236,2024,1,10,7,Sibayak,Banten,4,PLTG,5,Rain Showers,24.1,15,Wellhead Unit AlphaTherm,Wellhead,1761.13,Failed,97.55
956,956,2025-04-02 04:00:43.797236,2025,4,2,6,Wayang PLTBu,NTT,1,PLTS,2,Partly Cloudy,24.8,62,PLTS Panel B-Series X,Inverter,1549.27,Maintenance,1130.68
957,957,2025-01-04 23:26:43.797236,2025,1,4,8,Lahendong,DKI Jakarta,4,PLTG,1,Clear,16.3,11,Steam Turbine GeoPower X1,Steam Turbine,1387.12,Failed,1292.38
958,958,2024-04-26 19:32:43.797236,2024,4,26,15,Muara Karang,Sumatera Utara,5,PLTG,3,Cloudy,26.6,16,Pelletizer BioFuel,Feeder System,1205.85,Operational,798.89
959,959,2025-02-27 20:24:43.797236,2025,2,27,9,Ulumbu,Sulawesi Selatan,6,PLTG,6,Thunderstorm,10.9,29,PLTG Generator CAT D1000,Engine,142.77,Standby,110.69
960,960,2023-08-03 07:39:43.797236,2023,8,3,25,Muara Laboh,Jawa Tengah,4,PLTG,5,Rain Showers,11.6,8,Steam Turbine GeoPower X1,Wellhead,1116.84,Degraded,869.4
961,961,2024-02-24 12:00:43.797236,2024,2,24,25,Muara Laboh,Jawa Tengah,4,PLTG,6,Thunderstorm,19.6,27,Binary Cycle Plant GeoFlow,Wellhead,1499.9,Maintenance,1392.53
962,962,2024-03-27 08:16:43.797236,2024,3,27,3,Saguling,Jawa Tengah,5,PLTG,3,Cloudy,33.2,47,PLTG Boiler BioBurn R1,Boiler,368.81,Failed,6.53
963,963,2024-02-15 00:19:43.797236,2024,2,15,25,Muara Laboh,Jawa Tengah,1,PLTS,8,Hazy,38.0,32,PLTS Panel B-Series X,Photovoltaic Panel,244.61,Standby,968.86
964,964,2024-03-26 15:56:43.797236,2024,3,26,4,Kamojang,Sumatera Utara,3,PLTA,5,Rain Showers,21.6,3,PLTA Turbine T-Francis,Turbine,804.06,Degraded,1379.03
965,965,2023-12-28 09:38:43.797236,2023,12,28,19,Likupang,DKI Jakarta,6,PLTG,8,Hazy,26.2,54,Engine Cummins KTA50,Generator Set,112.99,Operational,92.2
966,966,2024-08-22 19:32:43.797236,2024,8,22,19,Likupang,DKI Jakarta,6,PLTG,3,Cloudy,36.6,50,Fuel Tank PetroStore 50KL,Generator Set,496.66,Failed,50.54
967,967,2023-07-20 02:06:43.797236,2023,7,20,13,Tanjung Jati B,Jawa Barat,5,PLTG,3,Cloudy,11.7,90,Steam Turbine BioSteam Z,Gasifier,970.19,Maintenance,288.0
968,968,2025-01-27 22:46:43.797236,2025,1,27,11,Paiton,Sumatera Selatan,3,PLTA,1,Clear,12.1,2,Kaplan Turbine FlowMax,Turbine,997.96,Failed,913.32
969,969,2025-01-24 20:36:43.797236,2025,1,24,11,Paiton,Sumatera Selatan,6,PLTG,6,Thunderstorm,13.5,50,Fuel Tank PetroStore 50KL,Generator Set,930.67,Standby,237.35
970,970,2024-11-26 06:18:43.797236,2024,11,26,15,Muara Karang,Sumatera Utara,3,PLTA,5,Rain Showers,13.9,77,Kaplan Turbine FlowMax,Generator,928.76,Failed,1090.97
971,971,2024-04-22 05:36:43.797236,2024,4,22,8,Lahendong,DKI Jakarta,3,PLTA,4,Overcast,22.5,42,Pelton Wheel AquaForce,Generator,1797.45,Failed,497.49
972,972,2024-02-04 04:58:43.797236,2024,2,4,7,Sibayak,Banten,5,PLTG,1,Clear,28.2,18,Pelletizer BioFuel,Feeder System,1371.09,Maintenance,1179.95
973,973,2024-12-16 09:19:43.797236,2024,12,16,13,Tanjung Jati B,Jawa Barat,3,PLTA,2,Partly Cloudy,35.3,2,Kaplan Turbine FlowMax,Turbine,1720.03,Standby,1041.61
974,974,2025-05-09 17:51:43.797236,2025,5,9,15,Muara Karang,Sumatera Utara,2,PLTB,1,Clear,12.9,88,Gearbox PLTBMaster,Gearbox,1090.05,Failed,1313.01
975,975,2025-02-17 05:49:43.797236,2025,2,17,1,Karangkates,Jawa Timur,3,PLTA,2,Partly Cloudy,25.5,46,Generator PLTAGenX,Turbine,498.18,Maintenance,1478.78
976,976,2023-07-09 02:07:43.797236,2023,7,9,17,Sidrap,NTT,6,PLTG,6,Thunderstorm,14.9,55,Engine Cummins KTA50,Generator Set,969.47,Maintenance,1344.7
977,977,2023-10-25 00:31:43.797236,2023,10,25,20,Gunung Salak,Sulawesi Selatan,1,PLTS,4,Overcast,18.2,34,Inverter SolMax 5000,Tracker,1418.66,Maintenance,724.75
978,978,2024-03-19 18:17:43.797236,2024,3,19,5,Darajat,Sulawesi Utara,1,PLTS,4,Overcast,31.5,62,PLTS Panel B-Series X,Inverter,571.57,Degraded,1335.86
979,979,2024-02-08 05:05:43.797236,2024,2,8,24,Rantau Dedap,Jawa Barat,3,PLTA,4,Overcast,38.5,56,PLTA Turbine T-Francis,Generator,144.2,Standby,1227.09
980,980,2024-12-29 18:54:43.797236,2024,12,29,24,Rantau Dedap,Jawa Barat,1,PLTS,4,Overcast,34.1,44,PLTS Panel B-Series X,Mounting System,727.07,Operational,496.06
981,981,2024-12-30 19:37:43.797236,2024,12,30,11,Paiton,Sumatera Selatan,3,PLTA,2,Partly Cloudy,39.9,39,PLTA Turbine T-Francis,Turbine,1461.39,Maintenance,1310.78
982,982,2023-12-30 05:10:43.797236,2023,12,30,14,Grati,Jawa Tengah,4,PLTG,1,Clear,38.4,48,Binary Cycle Plant GeoFlow,Condenser,1306.07,Degraded,631.33
983,983,2023-11-15 13:18:43.797236,2023,11,15,11,Paiton,Sumatera Selatan,2,PLTB,8,Hazy,23.2,67,PLTB Turbine Vestas V120,Generator,150.41,Failed,437.53
984,984,2024-04-22 09:50:43.797236,2024,4,22,8,Lahendong,DKI Jakarta,3,PLTA,1,Clear,16.7,85,PLTA Turbine T-Francis,Turbine,1349.22,Degraded,86.29
985,985,2024-07-03 06:07:43.797236,2024,7,3,8,Lahendong,DKI Jakarta,6,PLTG,7,Foggy,30.4,58,Engine Cummins KTA50,Fuel System,137.83,Operational,1259.43
986,986,2024-11-15 09:54:43.797236,2024,11,15,10,Mataloko,Lampung,3,PLTA,8,Hazy,12.9,60,Pelton Wheel AquaForce,Turbine,727.91,Operational,836.07
987,987,2023-07-11 12:26:43.797236,2023,7,11,15,Muara Karang,Sumatera Utara,1,PLTS,6,Thunderstorm,32.8,32,PLTS Panel B-Series X,Photovoltaic Panel,1542.1,Degraded,473.11
988,988,2024-10-01 10:04:43.797236,2024,10,1,20,Gunung Salak,Sulawesi Selatan,2,PLTB,4,Overcast,18.5,59,Blade Set AeroPro,Turbine,404.93,Failed,25.62
